words,Disputed_49,Disputed_50,Disputed_51,Disputed_52,Disputed_53,Disputed_54,Disputed_55,Disputed_56,Disputed_57,Disputed_58,Disputed_62,Disputed_63,Hamilton_1,Hamilton_11,Hamilton_12,Hamilton_13,Hamilton_15,Hamilton_16,Hamilton_17,Hamilton_21,Hamilton_22,Hamilton_23,Hamilton_24,Hamilton_25,Hamilton_26,Hamilton_27,Hamilton_28,Hamilton_29,Hamilton_30,Hamilton_31,Hamilton_32,Hamilton_33,Hamilton_34,Hamilton_35,Hamilton_36,Hamilton_59,Hamilton_6,Hamilton_60,Hamilton_61,Hamilton_65,Hamilton_66,Hamilton_67,Hamilton_68,Hamilton_69,Hamilton_7,Hamilton_70,Hamilton_71,Hamilton_72,Hamilton_73,Hamilton_74,Hamilton_75,Hamilton_76,Hamilton_77,Hamilton_78,Hamilton_79,Hamilton_8,Hamilton_80,Hamilton_81,Hamilton_82,Hamilton_83,Hamilton_84,Hamilton_85,Hamilton_9,Jay_2,Jay_3,Jay_4,Jay_5,Madison_10,Madison_14,Madison_37,Madison_38,Madison_39,Madison_40,Madison_41,Madison_42,Madison_43,Madison_44,Madison_45,Madison_46,Madison_47,Madison_48,merged,Shared_18,Shared_19,Shared_20,TestCase_64
which,11.876484560570072,7.971656333038087,7.194244604316547,11.235955056179774,10.511882998171846,12.370113805047007,14.029995162070634,12.514898688915377,13.339261894175188,12.723845428840715,13.305613305613306,11.768551814318405,11.049723756906078,9.897070467141726,10.521500457456542,11.144883485309016,17.67920282867245,10.643444605708757,15.018773466833542,9.900990099009901,10.064299692479732,16.902944383860415,7.40009866798224,7.44047619047619,8.702859510982181,12.768817204301076,8.557457212713937,7.098491570541261,10.050251256281408,11.344299489506522,15.20158625247852,12.827988338192421,12.042818911685995,9.657594381035997,10.354041416165664,9.27357032457496,10.68566340160285,7.0206230802983765,7.731958762886598,11.758941695247428,6.5359477124183005,15.531660692951014,9.784735812133071,6.657789613848202,10.309278350515465,8.915304606240714,10.746606334841628,9.699321047526674,8.35421888053467,10.66925315227934,8.651399491094146,8.175779253960144,7.433102081268583,10.703859876743431,11.385199240986717,12.512030798845043,17.756255044390638,10.392902408111533,11.508951406649617,13.462849352419905,12.494106553512495,15.390252839868083,12.413108242303872,6.512729425695677,7.482993197278911,6.020469596628537,7.293946024799417,12.867040580666448,18.44167819271554,16.029143897996356,7.756563245823389,10.25446259020129,10.137344669718772,10.047446274072007,9.622238061297221,9.801095416546556,10.242403550699898,7.899628252788103,8.712121212121213,7.933645870897943,14.775725593667545,10.758058139292924,5.607476635514018,14.932562620423893,8.381689232753063,6.008583690987125
by,9.501187648456057,9.743135518157661,11.819116135662899,11.771000535045479,14.16819012797075,12.864918357248886,6.773101112723754,5.959475566150179,11.116051578479324,10.367577756833176,11.642411642411643,16.67211507028441,8.594229588704728,7.91765637371338,6.861848124428179,5.065856129685917,10.286081645773063,6.289308176100629,5.632040050062578,10.89108910891089,8.386916410399776,5.997818974918212,6.906758756783424,10.912698412698411,8.702859510982181,9.408602150537634,4.278728606356968,4.436557231588288,7.035175879396985,5.104934770277936,6.609385327164574,8.16326530612245,1.784121320249777,4.389815627743635,7.014028056112225,8.758371973209686,5.342831700801425,9.214567792891618,3.221649484536082,7.839294463498285,5.664488017429194,8.363201911589009,7.8277886497064575,7.323568575233023,12.027491408934708,4.457652303120357,8.484162895927602,8.244422890397672,11.278195488721805,1.9398642095053347,8.142493638676845,10.219724067450178,7.928642220019821,8.108984755108661,3.795066413662239,5.2935514918190565,5.246166263115415,8.111533586818757,2.557544757033248,14.14451261077028,7.307873644507308,4.030780505679736,6.454816285998014,5.920663114268798,12.244897959183673,8.428657435279952,7.293946024799417,12.867040580666448,8.298755186721992,10.92896174863388,11.0381861575179,12.533232054690467,17.985611510791365,9.210159084566007,11.404133998574483,13.836840588065725,9.559576647319904,5.111524163568773,7.954545454545454,15.146051208077894,14.775725593667545,9.082963980273426,15.42056074766355,10.597302504816955,12.250161186331399,12.875536480686696
as,8.907363420427554,9.743135518157661,14.388489208633095,8.560727661851256,9.597806215722121,17.812963879267688,5.805515239477503,5.959475566150179,10.67140951534015,10.367577756833176,6.652806652806653,9.807126511932003,6.138735420503377,8.31353919239905,8.69167429094236,8.105369807497468,4.821600771456123,9.192065795839381,1.8773466833541927,8.91089108910891,7.26866088901314,13.086150490730644,6.413418845584608,11.904761904761903,7.459593866556155,7.39247311827957,6.112469437652813,11.535048802129548,11.055276381909549,11.344299489506522,2.643754130865829,8.16326530612245,8.920606601248885,9.657594381035997,11.690046760187041,8.243173621844411,8.459483526268922,9.653356735410268,11.597938144329897,8.819206271435572,9.150326797385622,8.960573476702509,11.089367253750815,5.326231691078562,8.16151202749141,7.726597325408618,9.615384615384617,7.759456838021339,4.594820384294068,9.699321047526674,8.651399491094146,7.664793050587634,8.919722497522299,9.730781706130394,4.743833017077798,7.699711260827719,8.071025020177562,11.660329531051966,9.59079283887468,9.202453987730062,8.25082508250825,7.328691828508612,9.9304865938431,9.473060982830075,16.3265306122449,12.040939193257074,2.1881838074398248,6.928406466512702,11.065006915629322,10.564663023679419,8.651551312649165,12.533232054690467,10.79136690647482,9.210159084566007,7.840342124019958,11.2424329778034,9.559576647319904,10.687732342007434,7.954545454545454,7.212405337179949,10.026385224274406,8.984123020579728,6.542056074766355,4.816955684007707,7.7369439071566735,16.738197424892704
this,2.969121140142518,6.200177147918512,6.680369989722507,8.025682182985554,6.855575868372943,10.390895596239485,5.805515239477503,8.939213349225268,5.780346820809248,6.597549481621112,7.0686070686070686,5.557371690094802,8.594229588704728,9.501187648456057,7.77676120768527,5.065856129685917,7.714561234329798,8.708272859216255,6.88360450563204,8.415841584158416,8.666480290746437,7.633587786259541,11.346817957572767,9.920634920634921,6.216328222130128,6.048387096774193,4.278728606356968,6.211180124223602,8.542713567839197,7.37379466817924,10.575016523463317,10.495626822157435,6.244424620874219,6.145741878841089,8.3500334001336,9.27357032457496,4.897595725734639,7.459412022817025,9.02061855670103,8.819206271435572,9.150326797385622,7.168458781362007,8.48010437051533,10.652463382157125,9.450171821305842,4.75482912332838,4.524886877828055,4.849660523763337,11.278195488721805,7.759456838021339,7.12468193384224,7.153806847215125,8.919722497522299,8.433344145313008,7.590132827324478,9.143407122232915,5.649717514124294,11.153358681875792,8.951406649616368,10.224948875255624,8.486562942008486,4.763649688530597,7.447864945382324,8.288928359976317,4.081632653061225,0.6020469596628537,4.3763676148796495,3.629165291982844,5.99354541263255,6.193078324225866,7.159904534606206,7.975693125712115,5.886200130804448,7.814680435389338,6.414825374198148,6.341885269530124,8.535336292249914,2.3234200743494426,3.4090909090909087,8.65488640461594,7.3878627968337724,7.335039640426993,7.94392523364486,5.780346820809248,5.157962604771115,4.721030042918454
not,7.719714964370546,9.743135518157661,5.138746145940391,7.49063670411985,9.140767824497258,8.906481939633844,8.708272859216255,7.747318235995232,8.448199199644288,8.482563619227143,7.900207900207901,9.807126511932003,9.208103130755065,7.91765637371338,4.574565416285453,5.065856129685917,5.785920925747349,9.675858732462506,3.7546933667083855,5.445544554455445,6.98909700866648,7.633587786259541,6.413418845584608,4.464285714285714,9.946125155408206,2.688172043010753,6.112469437652813,4.436557231588288,4.020100502512563,9.07543959160522,10.575016523463317,8.16326530612245,8.028545941123996,8.340649692712907,6.346025384101536,7.212776919113859,7.569011576135352,6.581834137779728,5.798969072164948,8.819206271435572,10.457516339869281,8.960573476702509,7.8277886497064575,4.327563249001331,6.013745704467354,4.75482912332838,4.524886877828055,6.304558680892337,5.847953216374268,3.8797284190106693,6.6157760814249365,8.686765457332651,4.955401387512389,6.487187804086928,7.590132827324478,6.737247353224253,6.860371267150928,7.604562737642586,8.951406649616368,7.327880027266531,8.015087223008015,8.427995602784902,6.454816285998014,5.920663114268798,9.523809523809526,10.234798314268513,8.023340627279358,5.278785879247773,6.454587367450437,8.378870673952642,10.143198090692124,8.735282947208509,6.540222367560497,6.977393245883338,8.196721311475411,8.648025367541077,5.4626152270399455,6.040892193308551,7.575757575757576,5.048683736025965,7.3878627968337724,7.080134007532722,2.803738317757009,1.9267822736030829,3.223726627981947,8.583690987124463
would,13.064133016627078,9.743135518157661,4.6248715313463515,4.280363830925628,2.742230347349177,2.9688273132112815,4.837929366231253,2.3837902264600714,2.6678523788350375,5.655042412818096,2.079002079002079,3.5959463877084015,1.2277470841006752,19.79414093428345,10.064043915827996,14.184397163120567,4.178720668595307,17.41654571843251,7.509386733416771,5.9405940594059405,5.591277606933184,2.1810250817884405,12.333497779970399,10.416666666666666,6.63075010360547,2.0161290322580645,7.334963325183374,8.429458740017745,11.055276381909549,2.8360748723766305,15.20158625247852,8.746355685131196,8.920606601248885,7.023705004389815,2.004008016032064,8.243173621844411,2.6714158504007126,12.28609039052216,10.953608247422679,12.24889759921607,4.357298474945535,2.9868578255675033,4.5662100456621,8.988015978695072,21.907216494845358,3.2689450222882614,9.04977375565611,12.12415130940834,12.11361737677527,8.729388942774007,13.740458015267174,11.752682677567705,15.857284440039642,6.162828413882583,4.743833017077798,12.993262752646775,4.035512510088781,5.32319391634981,7.033248081841432,8.1799591002045,4.243281471004243,2.198607548552584,3.972194637537239,2.960331557134399,1.3605442176870748,10.234798314268513,26.98760029175784,1.9795447047179149,2.3052097740894424,2.5500910746812386,4.4749403341288785,3.038359285985568,1.962066710268149,2.5118615685180017,5.345687811831789,3.459210147016431,9.900990099009901,5.111524163568773,10.984848484848484,1.44248106743599,1.5831134564643798,6.622344299477704,2.803738317757009,1.9267822736030829,0.6447453255963894,3.0042918454935625
for,7.125890736342043,5.314437555358724,7.194244604316547,6.955591225254147,10.054844606946984,4.948045522018802,8.708272859216255,5.363528009535161,8.448199199644288,6.597549481621112,7.0686070686070686,8.826413860738803,7.980356046654389,7.521773555027712,3.6596523330283626,2.026342451874367,6.107360977177756,4.354136429608127,7.509386733416771,2.9702970297029703,5.870841487279844,9.269356597600872,5.426739023186975,5.456349206349206,9.117281392457521,4.704301075268817,9.7799511002445,7.542147293700088,11.557788944723619,3.403289846851957,2.643754130865829,5.247813411078718,11.59678858162355,5.267778753292362,5.344021376085505,6.697578567748583,6.233303650934996,5.7042562527424305,10.953608247422679,7.839294463498285,7.407407407407407,6.571087216248507,11.089367253750815,5.992010652463382,6.443298969072164,7.13224368499257,5.656108597285067,6.789524733268672,6.265664160401002,8.729388942774007,4.071246819338422,4.598875830352581,9.415262636273537,4.865390853065197,14.231499051233396,4.331087584215592,4.842615012106537,5.32319391634981,2.557544757033248,6.6462167689161555,6.364922206506365,4.397215097105168,5.461767626613704,8.288928359976317,8.16326530612245,7.826610475617099,5.835156819839534,5.938634114153745,9.22083909635777,4.371584699453552,6.26491646778043,5.6969236612229395,7.848266841072596,10.047446274072007,7.840342124019958,8.35975785528971,6.828269033799932,6.040892193308551,4.166666666666667,2.88496213487198,8.443271767810026,6.606737832157647,3.7383177570093458,3.8535645472061657,11.60541586073501,6.008583690987125
have,2.969121140142518,10.628875110717448,1.541623843782117,10.165864098448367,3.19926873857404,7.916872835230085,2.9027576197387517,4.767580452920143,4.891062694530902,8.482563619227143,2.9106029106029108,6.864988558352402,6.138735420503377,5.938242280285036,5.946935041171089,4.052684903748734,9.964641594342655,5.805515239477503,2.5031289111389237,4.455445544554455,3.9138943248532287,5.997818974918212,5.920078934385791,5.456349206349206,6.63075010360547,3.360215053763441,6.723716381418092,3.105590062111801,5.527638190954774,6.239364719228588,3.304692663582287,7.580174927113703,7.136485280999108,3.9508340649692717,9.352037408149632,11.334363730036065,12.021371326803205,3.5103115401491882,7.731958762886598,8.329250367466928,5.664488017429194,12.544802867383513,9.1324200913242,5.659121171770972,9.879725085910653,9.50965824665676,5.090497737556562,3.394762366634336,6.265664160401002,4.849660523763337,8.142493638676845,8.175779253960144,6.442021803766105,6.162828413882583,5.692599620493358,8.662175168431183,7.6674737691686845,5.830164765525983,4.475703324808184,9.202453987730062,6.364922206506365,8.427995602784902,11.916583912611719,10.065127294256957,4.761904761904763,5.418422636965683,0.7293946024799417,5.278785879247773,7.837713231904103,9.47176684881603,6.26491646778043,1.1393847322445878,8.502289077828646,7.256488975718672,7.127583749109053,6.053617757278754,11.266643905769888,7.899628252788103,5.681818181818182,5.048683736025965,5.804749340369393,6.570322741744179,2.336448598130841,5.298651252408478,6.447453255963894,8.15450643776824
will,0.5938242280285035,6.200177147918512,11.819116135662899,5.350454788657036,11.425959780621572,7.422068283028204,9.675858732462506,17.28247914183552,10.67140951534015,17.907634307257304,7.0686070686070686,6.211180124223602,15.346838551258442,6.730007917656374,5.032021957913998,9.11854103343465,6.107360977177756,2.4189646831156266,7.509386733416771,2.9702970297029703,3.0752026838132513,8.178844056706653,3.9467192895905283,4.9603174603174605,4.5586406962287604,22.8494623655914,7.946210268948655,4.880212954747116,5.527638190954774,3.403289846851957,1.9828155981493722,5.247813411078718,7.136485280999108,9.218612818261633,10.68804275217101,10.819165378670787,2.6714158504007126,9.214567792891618,4.510309278350515,14.208721215090643,10.021786492374728,1.7921146953405018,8.48010437051533,1.9973368841544608,0.42955326460481097,3.566121842496285,3.959276018099547,3.394762366634336,7.936507936507936,0.9699321047526673,3.0534351145038165,10.219724067450178,4.955401387512389,4.5410314628608495,6.641366223908919,5.2935514918190565,6.45682001614205,7.604562737642586,4.475703324808184,4.08997955010225,8.958038661008958,5.862953462806889,3.475670307845084,1.1841326228537594,16.3265306122449,9.030704394942806,4.3763676148796495,9.897723523589574,11.9870908252651,3.6429872495446265,3.579952267303103,5.6969236612229395,2.2890778286461737,6.977393245883338,2.138275124732716,5.477082732776016,3.414134516899966,14.869888475836431,15.151515151515152,1.44248106743599,5.804749340369393,6.502694716690597,0.4672897196261682,0.4816955684007707,2.5789813023855577,10.729613733905579
or,5.938242280285036,7.085916740478299,3.5971223021582737,3.745318352059925,5.484460694698354,4.453240969816922,9.675858732462506,2.9797377830750893,9.782125389061804,5.183788878416588,4.98960498960499,5.230467473030402,3.6832412523020257,4.750593824228028,3.202195791399817,3.0395136778115504,12.214721954355513,8.22447992259313,8.135168961201503,10.396039603960396,5.870841487279844,4.362050163576881,5.920078934385791,7.44047619047619,4.973062577704103,9.408602150537634,4.88997555012225,7.542147293700088,10.050251256281408,7.37379466817924,7.270323859881032,6.997084548104956,5.35236396074933,5.267778753292362,9.352037408149632,3.6063884595569293,8.459483526268922,8.336989907854322,5.154639175257732,8.819206271435572,5.228758169934641,2.9868578255675033,3.9138943248532287,4.660452729693742,4.295532646048111,7.429420505200594,9.615384615384617,7.759456838021339,10.025062656641603,11.639185257032008,4.580152671755726,11.752682677567705,4.4598612487611495,6.162828413882583,3.795066413662239,8.180943214629451,8.878127522195319,5.32319391634981,8.312020460358058,4.430811179277438,4.9504950495049505,4.397215097105168,5.461767626613704,5.920663114268798,21.768707482993197,14.449127031908489,7.293946024799417,7.258330583965688,5.071461502996773,4.735883424408015,5.071599045346062,5.317128750474744,3.2701111837802483,5.861010326542004,5.345687811831789,6.053617757278754,12.632297712529875,3.717472118959108,5.303030303030304,6.491164803461955,5.804749340369393,6.414258068543605,1.8691588785046729,4.335260115606936,5.157962604771115,6.008583690987125
from,2.969121140142518,7.971656333038087,3.5971223021582737,6.955591225254147,5.027422303473492,6.927263730826324,5.805515239477503,5.363528009535161,5.335704757670075,4.7125353440150795,8.731808731808732,5.230467473030402,6.7526089625537145,7.521773555027712,9.149130832570906,5.065856129685917,7.071681131468981,5.805515239477503,3.1289111389236544,7.920792079207921,6.709533128319821,3.8167938931297707,5.426739023186975,6.448412698412698,4.5586406962287604,4.032258064516129,3.667481662591687,6.211180124223602,4.522613065326633,6.239364719228588,6.609385327164574,5.830903790087463,5.798394290811775,3.5118525021949076,7.682030728122912,6.697578567748583,7.569011576135352,5.7042562527424305,5.798969072164948,6.369426751592357,5.228758169934641,3.5842293906810037,7.8277886497064575,4.327563249001331,5.154639175257732,5.943536404160475,9.04977375565611,7.274490785645004,5.847953216374268,3.8797284190106693,5.089058524173028,5.620848237097598,6.937561942517344,9.082062925721699,7.590132827324478,4.8123195380173245,3.228410008071025,5.32319391634981,9.59079283887468,3.919563735514656,4.9504950495049505,3.664345914254306,3.475670307845084,2.960331557134399,10.884353741496598,5.418422636965683,8.752735229759299,4.289013526888816,5.99354541263255,7.6502732240437155,6.563245823389021,8.735282947208509,5.232177894048398,6.140106056377337,3.920171062009979,1.7296050735082156,3.414134516899966,4.182156133828996,4.166666666666667,4.32744320230797,6.860158311345646,5.73277566223443,4.672897196261682,7.707129094412331,12.250161186331399,5.579399141630901
their,8.31353919239905,11.514614703277235,3.5971223021582737,4.815409309791332,1.8281535648994516,5.937654626422563,7.7406869859700045,5.363528009535161,10.226767452200978,6.126295947219604,5.405405405405405,5.230467473030402,8.594229588704728,4.3547110055423595,6.404391582799634,1.0131712259371835,2.2500803600128574,5.805515239477503,6.257822277847309,3.9603960396039604,6.429969247973162,4.362050163576881,6.413418845584608,5.456349206349206,4.144218814753419,4.032258064516129,7.946210268948655,6.211180124223602,4.020100502512563,5.672149744753261,2.643754130865829,2.9154518950437316,4.460303300624442,8.340649692712907,5.01002004008016,5.151983513652756,6.678539626001781,6.14304519526108,3.221649484536082,2.449779519843214,6.100217864923747,2.9868578255675033,7.8277886497064575,1.9973368841544608,7.731958762886598,6.537890044576523,7.918552036199094,5.819592628516004,3.341687552213868,1.9398642095053347,1.0178117048346056,3.5769034236075625,5.946481665014866,10.379500486539085,11.385199240986717,7.699711260827719,2.4213075060532687,2.788339670468948,3.8363171355498724,2.7266530334014996,6.836397925506836,2.565042139978014,6.951340615690168,12.433392539964476,7.482993197278911,11.43889223359422,8.023340627279358,6.928406466512702,8.759797141539881,8.378870673952642,7.458233890214797,6.076718571971136,11.44538914323087,3.628244487859336,4.276550249465432,2.882675122513693,3.0727210652099695,3.2527881040892193,10.984848484848484,0.3606202668589975,7.3878627968337724,5.711967039141021,10.74766355140187,5.298651252408478,12.894906511927788,9.012875536480687
with,6.532066508313539,4.428697962798937,3.083247687564234,5.8855002675227395,5.027422303473492,5.937654626422563,5.321722302854378,9.535160905840286,1.778568252556692,6.126295947219604,5.405405405405405,5.230467473030402,3.6832412523020257,8.709422011084719,8.234217749313814,10.131712259371835,6.107360977177756,6.289308176100629,6.257822277847309,7.425742574257425,5.591277606933184,8.724100327153762,2.46669955599408,3.968253968253968,3.7297969332780774,4.032258064516129,5.501222493887531,5.323868677905945,6.030150753768844,6.239364719228588,3.304692663582287,2.9154518950437316,5.35236396074933,5.267778753292362,5.01002004008016,5.151983513652756,6.678539626001781,3.07152259763054,4.510309278350515,5.879470847623714,10.021786492374728,7.168458781362007,5.218525766470972,6.324900133155793,5.154639175257732,5.943536404160475,7.918552036199094,4.849660523763337,6.265664160401002,3.8797284190106693,7.633587786259541,3.5769034236075625,2.973240832507433,3.892312682452157,3.795066413662239,6.256015399422521,4.4390637610976595,3.548795944233207,3.8363171355498724,5.112474437627812,3.3003300330033003,2.9314767314034444,6.951340615690168,7.696862048549438,6.802721088435374,7.2245635159542445,8.023340627279358,3.629165291982844,3.2272936837252186,6.193078324225866,6.563245823389021,4.557538928978351,4.905166775670373,4.465531677365337,5.702066999287242,4.900547708273278,6.145442130419939,6.970260223048327,6.8181818181818175,7.212405337179949,4.221635883905013,5.4986786524335685,6.074766355140187,10.597302504816955,5.802707930367505,6.008583690987125
are,8.907363420427554,3.5429583702391496,4.6248715313463515,4.280363830925628,8.683729433272395,7.422068283028204,6.289308176100629,7.747318235995232,11.560693641618496,3.298774740810556,6.237006237006238,3.9228506047728016,7.366482504604051,3.5629453681710217,6.861848124428179,4.052684903748734,7.071681131468981,1.4513788098693758,3.1289111389236544,3.9603960396039604,5.032149846239866,9.814612868047982,4.93339911198816,6.944444444444444,2.4865312888520514,6.720430107526882,3.667481662591687,4.436557231588288,3.5175879396984926,10.209869540555871,1.3218770654329146,4.664723032069971,8.474576271186441,6.584723441615452,6.346025384101536,3.0911901081916535,8.014247551202136,5.265467310223783,5.798969072164948,3.9196472317491424,1.7429193899782134,4.181600955794504,2.609262883235486,1.6644474034620504,3.006872852233677,6.8350668647845465,2.8280542986425337,3.394762366634336,3.341687552213868,2.909796314258002,3.56234096692112,1.532958610117527,2.973240832507433,4.216672072656504,5.692599620493358,6.737247353224253,8.474576271186441,3.802281368821293,7.033248081841432,7.327880027266531,7.779349363507779,4.763649688530597,6.951340615690168,3.552397868561279,5.442176870748299,6.622516556291391,2.1881838074398248,8.907951171230618,3.2272936837252186,6.557377049180328,5.6682577565632455,7.59589821496392,4.251144538914323,4.186435947530003,3.207412687099074,4.324012683770539,4.438374871969955,3.2527881040892193,4.924242424242424,9.376126938333934,3.1662269129287597,5.368624758099757,0.9345794392523364,8.188824662813103,8.381689232753063,10.729613733905579
on,9.501187648456057,9.743135518157661,10.79136690647482,10.165864098448367,3.656307129798903,9.401286491835725,4.354136429608127,6.5554231227651965,8.448199199644288,8.482563619227143,7.900207900207901,6.538084341288003,5.524861878453039,1.979414093428345,5.489478499542543,3.0395136778115504,3.2144005143040824,1.9351717464925011,1.2515644555694618,2.9702970297029703,2.516074923119933,1.0905125408942202,5.426739023186975,5.456349206349206,2.9009531703273934,2.688172043010753,0.6112469437652812,1.3309671694764862,4.020100502512563,2.8360748723766305,9.253139458030404,2.9154518950437316,4.906333630686887,3.5118525021949076,2.004008016032064,3.0911901081916535,2.226179875333927,2.6327336551118914,3.865979381443299,2.449779519843214,3.0501089324618733,1.7921146953405018,1.9569471624266144,1.9973368841544608,5.584192439862543,4.457652303120357,3.959276018099547,2.909796314258002,2.0885547201336676,3.8797284190106693,2.544529262086514,2.043944813490036,1.4866204162537164,3.243593902043464,4.743833017077798,5.2935514918190565,3.6319612590799033,4.055766793409378,0.0,3.067484662576687,4.9504950495049505,6.59582264565775,4.468718967229394,4.736530491415038,4.081632653061225,6.622516556291391,3.6469730123997084,5.938634114153745,7.837713231904103,6.9216757741347905,4.4749403341288785,9.4948727687049,4.578155657292347,7.535584705554005,7.840342124019958,9.512827904295186,9.900990099009901,4.646840148698885,12.121212121212121,7.212405337179949,8.443271767810026,4.957654452004911,7.4766355140186915,8.188824662813103,4.513217279174726,6.008583690987125
an,6.532066508313539,2.657218777679362,2.5693730729701953,1.6051364365971108,2.742230347349177,4.453240969816922,1.9351717464925011,1.7878426698450536,2.6678523788350375,4.241281809613572,5.405405405405405,5.884275907159203,6.7526089625537145,5.938242280285036,5.032021957913998,3.0395136778115504,5.785920925747349,6.289308176100629,5.632040050062578,4.9504950495049505,5.311713726586525,5.997818974918212,4.440059200789344,3.472222222222222,9.117281392457521,3.360215053763441,7.946210268948655,6.211180124223602,3.5175879396984926,6.806579693703914,9.91407799074686,4.664723032069971,5.798394290811775,5.706760316066725,5.344021376085505,12.364760432766614,5.342831700801425,5.265467310223783,3.221649484536082,5.3895149436550716,5.228758169934641,4.778972520908004,5.870841487279844,4.660452729693742,6.443298969072164,5.943536404160475,5.090497737556562,5.819592628516004,3.7593984962406015,6.789524733268672,6.106870229007633,6.642820643842616,9.415262636273537,5.189750243269542,1.8975332068311195,6.256015399422521,3.228410008071025,5.576679340937896,6.39386189258312,3.408316291751875,3.536067892503536,7.328691828508612,6.454816285998014,0.5920663114268797,2.0408163265306123,1.8061408789885611,2.917578409919767,4.618937644341801,4.149377593360996,3.6429872495446265,5.369928400954653,2.2787694644891756,3.924133420536298,5.58191459670667,5.702066999287242,3.459210147016431,3.414134516899966,3.2527881040892193,3.4090909090909087,3.6062026685899746,6.332453825857519,4.822398401897746,2.336448598130841,4.335260115606936,3.223726627981947,2.575107296137339
they,2.969121140142518,6.200177147918512,1.027749229188078,2.675227394328518,5.484460694698354,5.442850074220683,7.7406869859700045,2.3837902264600714,6.669630947087594,4.7125353440150795,3.3264033264033266,1.9614253023864008,3.6832412523020257,3.95882818685669,3.6596523330283626,3.0395136778115504,4.821600771456123,7.256894049346879,4.380475594493117,3.4653465346534653,4.193458205199888,2.1810250817884405,2.46669955599408,4.464285714285714,4.973062577704103,3.360215053763441,4.88997555012225,3.105590062111801,5.025125628140704,5.672149744753261,2.643754130865829,5.247813411078718,3.1222123104371096,9.218612818261633,2.6720106880427523,4.121586810922206,5.78806767586821,5.7042562527424305,7.087628865979381,2.939735423811857,6.9716775599128535,2.389486260454002,5.218525766470972,0.33288948069241014,3.006872852233677,8.915304606240714,9.615384615384617,4.849660523763337,5.847953216374268,1.9398642095053347,1.5267175572519083,4.087889626980072,2.4777006937561943,6.487187804086928,3.795066413662239,6.256015399422521,3.228410008071025,2.788339670468948,6.39386189258312,4.942058623040219,5.186232909005186,3.297911322828875,9.9304865938431,13.025458851391354,3.401360544217687,10.234798314268513,8.023340627279358,3.629165291982844,7.837713231904103,5.100182149362477,6.563245823389021,3.79794910748196,9.156311314584695,4.186435947530003,2.138275124732716,3.459210147016431,5.121201775349949,0.4646840148698885,5.303030303030304,2.88496213487198,5.804749340369393,4.822398401897746,5.607476635514018,4.335260115606936,4.513217279174726,13.73390557939914
states,0.0,0.8857395925597874,1.541623843782117,4.815409309791332,7.312614259597806,12.370113805047007,3.8703434929850022,5.959475566150179,2.2232103156958645,8.011310084825636,6.237006237006238,1.6345210853220007,1.2277470841006752,5.146476642913697,4.574565416285453,9.11854103343465,3.5358405657344907,5.321722302854378,2.5031289111389237,5.9405940594059405,7.26866088901314,2.7262813522355507,2.46669955599408,4.9603174603174605,2.9009531703273934,1.3440860215053765,3.0562347188264063,2.6619343389529724,2.512562814070352,1.1344299489506524,13.879709187045606,2.3323615160349855,5.35236396074933,2.633889376646181,3.006012024048096,5.151983513652756,3.561887800534283,1.7551557700745941,3.865979381443299,0.0,0.43572984749455335,5.376344086021506,3.2615786040443573,5.326231691078562,13.745704467353951,0.8915304606240713,0.5656108597285069,0.0,1.670843776106934,4.849660523763337,1.5267175572519083,2.043944813490036,1.4866204162537164,0.6487187804086928,1.8975332068311195,5.2935514918190565,15.334947538337369,4.562737642585551,5.115089514066496,3.919563735514656,4.479019330504479,5.862953462806889,5.958291956305859,1.1841326228537594,7.482993197278911,0.6020469596628537,0.7293946024799417,0.9897723523589574,5.532503457814661,1.092896174863388,3.579952267303103,9.115077857956702,10.137344669718772,3.3491487580240022,11.047754811119031,12.972038051311616,10.242403550699898,10.223048327137546,6.0606060606060606,0.721240533717995,1.0554089709762533,4.411428095802901,0.9345794392523364,2.890173410404624,1.2894906511927788,1.7167381974248925
